time,longitude,latitude,pm25_rh35_gcc
2022-01-01 00:30:00,36.5,-1.5,25.974243
2022-01-01 00:30:00,36.5,-1.25,15.036743
2022-01-01 00:30:00,36.5,-1.0,9.724243
2022-01-01 00:30:00,36.75,-1.5,18.411743
2022-01-01 00:30:00,36.75,-1.25,20.130493
2022-01-01 00:30:00,36.75,-1.0,11.099243
2022-01-01 00:30:00,37.0,-1.5,9.474243
2022-01-01 00:30:00,37.0,-1.25,13.427368
2022-01-01 00:30:00,37.0,-1.0,13.974243
2022-01-01 00:30:00,37.25,-1.5,8.130493
2022-01-01 00:30:00,37.25,-1.25,8.817993
2022-01-01 00:30:00,37.25,-1.0,13.317993
2022-01-01 01:30:00,36.5,-1.5,24.726852
2022-01-01 01:30:00,36.5,-1.25,14.117478
2022-01-01 01:30:00,36.5,-1.0,9.320603
2022-01-01 01:30:00,36.75,-1.5,18.414352
2022-01-01 01:30:00,36.75,-1.25,18.695602
2022-01-01 01:30:00,36.75,-1.0,10.070603
2022-01-01 01:30:00,37.0,-1.5,9.804978
2022-01-01 01:30:00,37.0,-1.25,14.023728
2022-01-01 01:30:00,37.0,-1.0,13.929978
2022-01-01 01:30:00,37.25,-1.5,8.226853
2022-01-01 01:30:00,37.25,-1.25,9.773728
2022-01-01 01:30:00,37.25,-1.0,14.976853
2022-01-01 02:30:00,36.5,-1.5,23.60881
2022-01-01 02:30:00,36.5,-1.25,13.530684
2022-01-01 02:30:00,36.5,-1.0,9.140059
2022-01-01 02:30:00,36.75,-1.5,18.20256
2022-01-01 02:30:00,36.75,-1.25,18.01506
2022-01-01 02:30:00,36.75,-1.0,9.749434
2022-01-01 02:30:00,37.0,-1.5,10.233809
2022-01-01 02:30:00,37.0,-1.25,14.686934
2022-01-01 02:30:00,37.0,-1.0,14.452559
2022-01-01 02:30:00,37.25,-1.5,8.405684
2022-01-01 02:30:00,37.25,-1.25,10.718184
2022-01-01 02:30:00,37.25,-1.0,16.17131
2022-01-01 03:30:00,36.5,-1.5,22.579363
2022-01-01 03:30:00,36.5,-1.25,13.032489
2022-01-01 03:30:00,36.5,-1.0,9.016864
2022-01-01 03:30:00,36.75,-1.5,18.579363
2022-01-01 03:30:00,36.75,-1.25,18.048113
2022-01-01 03:30:00,36.75,-1.0,9.751239
2022-01-01 03:30:00,37.0,-1.5,10.954364
2022-01-01 03:30:00,37.0,-1.25,15.548114
2022-01-01 03:30:00,37.0,-1.0,15.454364
2022-01-01 03:30:00,37.25,-1.5,8.766864
2022-01-01 03:30:00,37.25,-1.25,11.751239
2022-01-01 03:30:00,37.25,-1.0,17.016863
2022-01-01 04:30:00,36.5,-1.5,20.70589
2022-01-01 04:30:00,36.5,-1.25,13.440265
2022-01-01 04:30:00,36.5,-1.0,9.034015
2022-01-01 04:30:00,36.75,-1.5,17.79964
2022-01-01 04:30:00,36.75,-1.25,19.61214
2022-01-01 04:30:00,36.75,-1.0,10.26839
2022-01-01 04:30:00,37.0,-1.5,10.627765
2022-01-01 04:30:00,37.0,-1.25,16.89339
2022-01-01 04:30:00,37.0,-1.0,16.79964
2022-01-01 04:30:00,37.25,-1.5,9.034015
2022-01-01 04:30:00,37.25,-1.25,12.315265
2022-01-01 04:30:00,37.25,-1.0,15.784015
2022-01-01 05:30:00,36.5,-1.5,10.205879
2022-01-01 05:30:00,36.5,-1.25,9.284004
