time,longitude,latitude,pm25_rh35_gcc
2022-02-01 00:30:00,36.5,-1.5,29.955671
2022-02-01 00:30:00,36.5,-1.25,27.174421
2022-02-01 00:30:00,36.5,-1.0,16.393171
2022-02-01 00:30:00,36.75,-1.5,20.549421
2022-02-01 00:30:00,36.75,-1.25,33.04942
2022-02-01 00:30:00,36.75,-1.0,22.518171
2022-02-01 00:30:00,37.0,-1.5,12.471295
2022-02-01 00:30:00,37.0,-1.25,15.64317
2022-02-01 00:30:00,37.0,-1.0,16.611921
2022-02-01 00:30:00,37.25,-1.5,12.39317
2022-02-01 00:30:00,37.25,-1.25,11.158795
2022-02-01 00:30:00,37.25,-1.0,11.39317
2022-02-01 01:30:00,36.5,-1.5,32.366116
2022-02-01 01:30:00,36.5,-1.25,28.272367
2022-02-01 01:30:00,36.5,-1.0,16.584867
2022-02-01 01:30:00,36.75,-1.5,23.116117
2022-02-01 01:30:00,36.75,-1.25,36.053616
2022-02-01 01:30:00,36.75,-1.0,23.022367
2022-02-01 01:30:00,37.0,-1.5,13.4129925
2022-02-01 01:30:00,37.0,-1.25,16.491117
2022-02-01 01:30:00,37.0,-1.0,16.991117
2022-02-01 01:30:00,37.25,-1.5,12.9754925
2022-02-01 01:30:00,37.25,-1.25,11.8504925
2022-02-01 01:30:00,37.25,-1.0,11.6161175
2022-02-01 02:30:00,36.5,-1.5,35.999596
2022-02-01 02:30:00,36.5,-1.25,30.499594
2022-02-01 02:30:00,36.5,-1.0,16.874594
2022-02-01 02:30:00,36.75,-1.5,26.593344
2022-02-01 02:30:00,36.75,-1.25,39.499596
2022-02-01 02:30:00,36.75,-1.0,23.843344
2022-02-01 02:30:00,37.0,-1.5,14.405844
2022-02-01 02:30:00,37.0,-1.25,17.343344
2022-02-01 02:30:00,37.0,-1.0,17.468344
2022-02-01 02:30:00,37.25,-1.5,13.265219
2022-02-01 02:30:00,37.25,-1.25,12.562094
2022-02-01 02:30:00,37.25,-1.0,11.890219
2022-02-01 03:30:00,36.5,-1.5,40.50687
2022-02-01 03:30:00,36.5,-1.25,33.38187
2022-02-01 03:30:00,36.5,-1.0,17.25687
2022-02-01 03:30:00,36.75,-1.5,30.47562
2022-02-01 03:30:00,36.75,-1.25,43.31937
2022-02-01 03:30:00,36.75,-1.0,24.66312
2022-02-01 03:30:00,37.0,-1.5,15.10062
2022-02-01 03:30:00,37.0,-1.25,18.50687
2022-02-01 03:30:00,37.0,-1.0,18.38187
2022-02-01 03:30:00,37.25,-1.5,13.209995
2022-02-01 03:30:00,37.25,-1.25,13.116245
2022-02-01 03:30:00,37.25,-1.0,12.28812
2022-02-01 04:30:00,36.5,-1.5,35.140938
2022-02-01 04:30:00,36.5,-1.25,31.140938
2022-02-01 04:30:00,36.5,-1.0,16.922188
2022-02-01 04:30:00,36.75,-1.5,27.390938
2022-02-01 04:30:00,36.75,-1.25,40.328438
2022-02-01 04:30:00,36.75,-1.0,22.703438
2022-02-01 04:30:00,37.0,-1.5,13.937813
2022-02-01 04:30:00,37.0,-1.25,17.859688
