time,longitude,latitude,pm25_rh35_gcc
2022-07-01 00:30:00,36.5,-1.5,10.288371
2022-07-01 00:30:00,36.5,-1.25,37.741497
2022-07-01 00:30:00,36.5,-1.0,37.178997
2022-07-01 00:30:00,36.75,-1.5,9.788371
2022-07-01 00:30:00,36.75,-1.25,39.428997
2022-07-01 00:30:00,36.75,-1.0,46.366497
2022-07-01 00:30:00,37.0,-1.5,8.538371
2022-07-01 00:30:00,37.0,-1.25,12.163371
2022-07-01 00:30:00,37.0,-1.0,13.303996
2022-07-01 00:30:00,37.25,-1.5,8.944621
2022-07-01 00:30:00,37.25,-1.25,7.6711836
2022-07-01 00:30:00,37.25,-1.0,5.491496
2022-07-01 01:30:00,36.5,-1.5,9.511223
2022-07-01 01:30:00,36.5,-1.25,39.620598
2022-07-01 01:30:00,36.5,-1.0,41.433098
2022-07-01 01:30:00,36.75,-1.5,9.542473
2022-07-01 01:30:00,36.75,-1.25,44.933098
2022-07-01 01:30:00,36.75,-1.0,51.870598
2022-07-01 01:30:00,37.0,-1.5,8.589348
2022-07-01 01:30:00,37.0,-1.25,15.120598
2022-07-01 01:30:00,37.0,-1.0,20.651848
2022-07-01 01:30:00,37.25,-1.5,9.292473
2022-07-01 01:30:00,37.25,-1.25,8.479973
2022-07-01 01:30:00,37.25,-1.0,6.2612233
2022-07-01 02:30:00,36.5,-1.5,8.936221
2022-07-01 02:30:00,36.5,-1.25,41.811222
2022-07-01 02:30:00,36.5,-1.0,45.186222
2022-07-01 02:30:00,36.75,-1.5,9.483096
2022-07-01 02:30:00,36.75,-1.25,50.373722
2022-07-01 02:30:00,36.75,-1.0,57.936222
2022-07-01 02:30:00,37.0,-1.5,8.858096
2022-07-01 02:30:00,37.0,-1.25,19.342472
2022-07-01 02:30:00,37.0,-1.0,27.904972
2022-07-01 02:30:00,37.25,-1.5,9.529971
2022-07-01 02:30:00,37.25,-1.25,9.264346
2022-07-01 02:30:00,37.25,-1.0,7.186221
2022-07-01 03:30:00,36.5,-1.5,8.499649
2022-07-01 03:30:00,36.5,-1.25,43.81215
2022-07-01 03:30:00,36.5,-1.0,49.62465
2022-07-01 03:30:00,36.75,-1.5,9.484024
2022-07-01 03:30:00,36.75,-1.25,54.93715
2022-07-01 03:30:00,36.75,-1.0,64.56215
2022-07-01 03:30:00,37.0,-1.5,9.077774
2022-07-01 03:30:00,37.0,-1.25,21.5934
2022-07-01 03:30:00,37.0,-1.0,32.43715
2022-07-01 03:30:00,37.25,-1.5,9.530899
2022-07-01 03:30:00,37.25,-1.25,10.062149
